threshold,tp,tn,fp,fn,accuracy,precision,recall,specificity,f1,balanced_accuracy
0.23400000000000004,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.23500000000000004,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.23600000000000004,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.23700000000000004,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.23800000000000004,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.23900000000000005,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.24000000000000005,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.24100000000000005,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.24200000000000005,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.24300000000000005,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.24400000000000005,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.24500000000000005,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.24600000000000005,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.24700000000000005,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.24800000000000005,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.24900000000000005,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.25000000000000006,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.25100000000000006,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.25200000000000006,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.25300000000000006,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.25400000000000006,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.25500000000000006,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.25600000000000006,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.25700000000000006,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.25800000000000006,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
0.25900000000000006,20,0,10,0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8,0.5
